order_id,order_date,order_placed_time,day_of_week,city,vendor_id,vendor_name,order_type,driver_id,distance_km,weather_condition,is_peak_hour,order_value_inr,delivery_time_min,is_delayed,is_cancelled,customer_rating
ORD02709,2/18/2026,15:17:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV031,3.84,Clear,0,742.88,29.9,0,0,4
ORD02710,5/29/2026,12:19:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV012,6.6,Clear,1,503.07,51.5,1,0,4
ORD02711,1/30/2026,13:38:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV012,2.9,Clear,1,369.41,30.3,0,0,5
ORD02712,4/28/2026,12:17:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV051,1.57,Clear,1,381.07,21.8,0,0,5
ORD02713,2/22/2026,13:14:00,Sunday,Delhi,V006,Tandoori Nights,Food Delivery,DRV003,2.57,Clear,1,996.39,34,0,0,4
ORD02714,5/4/2026,19:02:00,Monday,Delhi,V006,Tandoori Nights,Grocery,DRV023,1.22,Clear,1,1342.67,18,0,0,4
ORD02715,1/22/2026,22:15:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV058,4.66,Heavy Traffic Event,0,1376.66,,0,1,
ORD02716,3/12/2026,14:49:00,Thursday,Bengaluru,V004,Curry Express,Food Delivery,DRV020,2.04,Heavy Traffic Event,0,707.41,20.9,0,0,4
ORD02717,1/18/2026,21:24:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV036,4.51,Clear,1,443.5,35,0,0,5
ORD02718,2/27/2026,19:12:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV015,4.95,Clear,1,690.76,46.9,1,0,4
ORD02719,1/1/2026,20:03:00,Thursday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV028,5.32,Clear,1,499.03,52.1,1,0,3
ORD02720,2/4/2026,16:50:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV053,2.79,Clear,0,142.54,27,0,0,5
ORD02721,6/7/2026,22:43:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV045,0.96,Clear,0,1387.24,23.2,0,0,4
ORD02722,4/28/2026,15:56:00,Tuesday,Chennai,V002,Urban Tadka,Grocery,DRV012,2.09,Clear,0,1328.33,22.4,0,0,5
ORD02723,1/3/2026,13:29:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV057,4.2,Clear,1,875.02,40.2,0,0,5
ORD02724,6/2/2026,14:32:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV038,1.39,Clear,0,1332.39,21.6,0,0,5
ORD02725,2/23/2026,10:46:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV010,1.61,Clear,0,1331.93,27.8,0,0,3
ORD02726,1/10/2026,22:30:00,Saturday,Chennai,V003,Bowl & Broth,Food Delivery,DRV041,0.7,Clear,0,189.84,29,0,0,5
ORD02727,3/9/2026,13:36:00,Monday,Bengaluru,V004,Curry Express,Grocery,DRV036,1.63,Clear,1,819.76,26.4,0,0,4
ORD02728,5/3/2026,14:12:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV039,0.53,Clear,0,460.37,12.7,0,0,5
ORD02729,5/24/2026,11:47:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV023,4.09,Clear,0,652.14,27.5,0,0,3
ORD02730,1/3/2026,14:09:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV007,3.1,Clear,0,132.72,28.4,0,0,5
ORD02731,1/7/2026,12:55:00,Wednesday,Hyderabad,V009,Sushi Central,Grocery,DRV020,1.39,Clear,1,911.16,28.2,0,0,5
ORD02732,2/14/2026,22:27:00,Saturday,Hyderabad,V009,Sushi Central,Food Delivery,DRV048,4.51,Rain,0,1297.51,36.1,0,0,4
ORD02733,2/9/2026,11:26:00,Monday,Chennai,V003,Bowl & Broth,Grocery,DRV028,1.97,Rain,0,634.68,23.8,0,0,5
ORD02734,1/30/2026,15:46:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV021,3.89,Clear,0,333.22,33.5,0,0,4
ORD02735,3/3/2026,22:17:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV025,2.27,Clear,0,1259.16,24.9,0,0,5
ORD02736,1/4/2026,12:41:00,Sunday,Mumbai,V007,Wok This Way,Grocery,DRV009,3.96,Clear,1,1382.52,,0,1,
ORD02737,3/30/2026,12:06:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV039,3.31,Clear,1,184.81,36.6,0,0,5
ORD02738,5/21/2026,14:38:00,Thursday,Chennai,V003,Bowl & Broth,Pharmacy,DRV006,2.17,Clear,0,692.86,24,0,0,5
ORD02739,5/22/2026,15:08:00,Friday,Mumbai,V007,Wok This Way,Food Delivery,DRV023,3.74,Clear,0,825.64,33.5,0,0,3
ORD02740,3/12/2026,17:35:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV008,9.92,Heavy Traffic Event,0,1229.08,94,1,0,2
ORD02741,5/30/2026,22:43:00,Saturday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV005,4.15,Clear,0,212.28,38.9,0,0,3
ORD02742,4/7/2026,22:40:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV005,1.33,Clear,0,936.18,17.4,0,0,3
ORD02743,6/24/2026,21:29:00,Wednesday,Hyderabad,V009,Sushi Central,Grocery,DRV007,5.8,Clear,1,968.19,53.1,1,0,4
ORD02744,1/9/2026,15:54:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV013,1.78,Clear,0,731.79,24.5,0,0,5
ORD02745,2/7/2026,19:19:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV023,2.68,Clear,1,1192.83,25.2,0,0,5
ORD02746,2/23/2026,13:56:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV026,0.35,Clear,1,829.68,18.5,0,0,3
ORD02747,2/12/2026,15:41:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV051,0.84,Clear,0,1067.36,17.5,0,0,5
ORD02748,5/5/2026,13:12:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV027,2.19,Rain,1,1269.13,25.8,0,0,5
ORD02749,3/2/2026,13:10:00,Monday,Delhi,V005,Green Leaf Cafe,Grocery,DRV054,2.09,Clear,1,982.7,22,0,0,4
ORD02750,4/14/2026,15:30:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV042,3.99,Rain,0,958.32,33.5,0,0,4
ORD02751,2/17/2026,17:26:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV028,0.82,Heavy Traffic Event,0,1021.58,19.7,0,0,4
ORD02752,5/18/2026,11:15:00,Monday,Mumbai,V007,Wok This Way,Grocery,DRV013,3.57,Clear,0,750.68,33.5,0,0,4
ORD02753,1/16/2026,13:44:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV007,2,Heavy Traffic Event,1,842.83,33.2,0,0,5
ORD02754,6/8/2026,15:13:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV022,4.8,Clear,0,1213.81,30.5,0,0,5
ORD02755,5/4/2026,16:00:00,Monday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV014,0.78,Clear,0,1234.78,14.4,0,0,5
ORD02756,6/9/2026,15:42:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV032,3.29,Heavy Traffic Event,0,477.02,33.9,0,0,3
ORD02757,2/28/2026,15:58:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV025,2.51,Rain,0,1260.27,24.6,0,0,5
ORD02758,1/1/2026,12:52:00,Thursday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV019,0.77,Clear,1,929.24,19.9,0,0,3
ORD02759,6/9/2026,11:21:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV032,3.12,Clear,0,967.68,39.8,0,0,3
ORD02760,6/17/2026,18:19:00,Wednesday,Delhi,V006,Tandoori Nights,Grocery,DRV033,2.21,Clear,0,418.18,22.3,0,0,4
ORD02761,3/16/2026,20:04:00,Monday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV017,6.57,Clear,1,1125.67,55.7,1,0,4
ORD02762,1/22/2026,16:07:00,Thursday,Delhi,V005,Green Leaf Cafe,Pharmacy,DRV023,0.23,Clear,0,1245.06,15.6,0,0,4
ORD02763,3/6/2026,13:15:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV023,2.69,Clear,1,952.51,26.1,0,0,4
ORD02764,6/22/2026,20:27:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV020,0.97,Rain,1,325.36,28.6,0,0,3
ORD02765,5/1/2026,16:25:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV048,3.25,Rain,0,1133.46,40.2,0,0,3
ORD02766,3/8/2026,17:29:00,Sunday,Chennai,V002,Urban Tadka,Grocery,DRV001,0.51,Clear,0,419.34,12.6,0,0,5
ORD02767,6/18/2026,13:09:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV057,3.88,Clear,1,292.4,30.5,0,0,4
ORD02768,2/22/2026,19:10:00,Sunday,Mumbai,V007,Wok This Way,Pharmacy,DRV046,1.3,Clear,1,891.49,22.6,0,0,4
ORD02769,4/11/2026,11:34:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV049,2.39,Clear,0,205.87,18,0,0,5
ORD02770,4/3/2026,19:41:00,Friday,Mumbai,V012,Dosa Point,Pharmacy,DRV031,1.72,Clear,1,1243.48,28.6,0,0,5
ORD02771,4/23/2026,16:27:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV045,1.62,Clear,0,702.02,15.1,0,0,5
ORD02772,1/15/2026,13:25:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV003,3.64,Heavy Traffic Event,1,1232.27,46.1,1,0,3
ORD02773,4/9/2026,13:08:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV056,2.77,Rain,1,1232.67,37.7,0,0,3
ORD02774,4/16/2026,17:01:00,Thursday,Chennai,V002,Urban Tadka,Food Delivery,DRV060,2.39,Clear,0,764.58,24.4,0,0,5
ORD02775,5/14/2026,22:02:00,Thursday,Chennai,V002,Urban Tadka,Food Delivery,DRV013,1.82,Rain,0,1346.33,25.1,0,0,5
ORD02776,4/23/2026,13:06:00,Thursday,Bengaluru,V008,Pizza Junction,Grocery,DRV032,0.99,Clear,1,1398.41,16.2,0,0,5
ORD02777,5/5/2026,14:00:00,Tuesday,Chennai,V003,Bowl & Broth,Grocery,DRV052,2.52,Clear,0,848.67,21.4,0,0,5
ORD02778,3/18/2026,15:16:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV022,2.46,Clear,0,582.48,24.9,0,0,4
ORD02779,3/1/2026,15:05:00,Sunday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV038,2.08,Clear,0,212.52,22,0,0,3
ORD02780,5/24/2026,17:04:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV058,2.46,Clear,0,934.87,27.6,0,0,5
ORD02781,2/9/2026,10:47:00,Monday,Chennai,V002,Urban Tadka,Food Delivery,DRV024,1.05,Clear,0,342.13,11.4,0,0,5
ORD02782,3/24/2026,21:53:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV010,1.58,Clear,1,462,19.6,0,0,4
ORD02783,6/7/2026,11:38:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV027,2.25,Clear,0,173.02,29.8,0,0,5
ORD02784,2/7/2026,11:26:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV035,5.47,Clear,0,382.54,40.6,0,0,4
ORD02785,4/20/2026,15:54:00,Monday,Bengaluru,V008,Pizza Junction,Grocery,DRV052,0.66,Heavy Traffic Event,0,1262.4,30.4,0,0,5
ORD02786,5/2/2026,16:26:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV037,6.05,Rain,0,637.77,47.4,1,0,3
ORD02787,6/23/2026,16:38:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV014,2.05,Rain,0,961.86,21.1,0,0,3
ORD02788,4/6/2026,14:08:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV025,3.58,Clear,0,184.14,31.8,0,0,3
ORD02789,1/19/2026,16:24:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV041,1.51,Clear,0,291.73,22.7,0,0,4
ORD02790,5/15/2026,10:05:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV016,4.73,Clear,0,364.35,36.8,0,0,5
ORD02791,3/4/2026,11:45:00,Wednesday,Chennai,V001,Spice Route Kitchen,Grocery,DRV055,1.41,Clear,0,650.19,22.3,0,0,4
ORD02792,2/1/2026,15:56:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV028,2.3,Clear,0,434.88,23.1,0,0,5
ORD02793,3/5/2026,18:40:00,Thursday,Hyderabad,V009,Sushi Central,Food Delivery,DRV033,0.97,Clear,0,593.22,21.4,0,0,4
ORD02794,6/29/2026,21:57:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV015,6.16,Rain,1,469.47,62.2,1,0,3
ORD02795,3/16/2026,16:00:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV056,3.44,Clear,0,218.62,23.7,0,0,5
ORD02796,1/15/2026,18:31:00,Thursday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV001,3.95,Clear,0,1125.17,31.6,0,0,3
ORD02797,2/24/2026,12:40:00,Tuesday,Chennai,V003,Bowl & Broth,Grocery,DRV041,2.37,Heavy Traffic Event,1,1052.83,41.4,0,0,4
ORD02798,5/19/2026,16:03:00,Tuesday,Mumbai,V012,Dosa Point,Grocery,DRV037,1.95,Heavy Traffic Event,0,898.63,29.8,0,0,5
ORD02799,6/2/2026,15:56:00,Tuesday,Delhi,V005,Green Leaf Cafe,Grocery,DRV051,4.32,Rain,0,183.82,38.2,0,0,3
ORD02800,3/13/2026,18:08:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV002,3.72,Clear,0,1233.26,29.7,0,0,4
ORD02801,5/22/2026,17:01:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV018,0.79,Clear,0,1304.91,17.9,0,0,5
ORD02802,5/5/2026,11:28:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV056,2.41,Clear,0,1054.08,21.5,0,0,5
ORD02803,3/7/2026,12:29:00,Saturday,Delhi,V006,Tandoori Nights,Food Delivery,DRV043,4.01,Clear,1,534.37,34.8,0,0,3
ORD02804,2/8/2026,15:34:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV040,8.54,Clear,0,977.76,58.8,1,0,4
ORD02805,6/1/2026,19:37:00,Monday,Bengaluru,V008,Pizza Junction,Grocery,DRV007,3.36,Clear,1,359.19,37.4,0,0,5
ORD02806,4/30/2026,12:30:00,Thursday,Hyderabad,V009,Sushi Central,Food Delivery,DRV020,2.09,Rain,1,658.45,27.4,0,0,5
ORD02807,1/6/2026,11:42:00,Tuesday,Chennai,V003,Bowl & Broth,Pharmacy,DRV057,10.33,Clear,0,372.44,57.4,1,0,4
ORD02808,2/27/2026,14:23:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV037,1.93,Heavy Traffic Event,0,1052.66,29.8,0,0,3
ORD02809,4/17/2026,15:18:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV028,2.07,Clear,0,946.51,26,0,0,4
ORD02810,1/25/2026,15:52:00,Sunday,Delhi,V006,Tandoori Nights,Food Delivery,DRV039,2.62,Clear,0,1269.26,25.3,0,0,3
ORD02811,3/17/2026,21:46:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV031,1.91,Clear,1,127.19,23.1,0,0,5
ORD02812,2/2/2026,16:14:00,Monday,Delhi,V005,Green Leaf Cafe,Grocery,DRV059,11.86,Clear,0,334.59,70.1,1,0,2
ORD02813,5/25/2026,14:17:00,Monday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV058,1.72,Clear,0,475.76,23.5,0,0,5
ORD02814,4/24/2026,16:01:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV017,2.78,Clear,0,624.5,33.3,0,0,4
ORD02815,1/28/2026,9:23:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Pharmacy,DRV043,3.01,Clear,0,735.19,24.5,0,0,4
ORD02816,2/17/2026,14:10:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV005,1.48,Clear,0,252.68,13.1,0,0,5
ORD02817,4/22/2026,13:48:00,Wednesday,Hyderabad,V009,Sushi Central,Pharmacy,DRV011,5.61,Heavy Traffic Event,1,355.14,69.6,1,0,3
ORD02818,5/9/2026,15:51:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV019,6.06,Clear,0,1377.98,49.5,1,0,4
ORD02819,3/26/2026,13:02:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV021,1.34,Clear,1,562.21,25.1,0,0,4
ORD02820,3/14/2026,18:56:00,Saturday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV001,4.42,Rain,0,290.66,42.1,0,0,4
ORD02821,2/28/2026,15:19:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV060,0.26,Clear,0,327.61,17.3,0,0,5
ORD02822,3/27/2026,13:17:00,Friday,Bengaluru,V004,Curry Express,Grocery,DRV016,1.61,Heavy Traffic Event,1,323.07,25.8,0,0,4
ORD02823,3/13/2026,16:20:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV012,3.45,Rain,0,924.18,32,0,0,5
ORD02824,1/29/2026,20:41:00,Thursday,Bengaluru,V004,Curry Express,Food Delivery,DRV022,2.55,Clear,1,665.44,24.4,0,0,5
ORD02825,2/25/2026,22:36:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV030,1.25,Clear,0,1090.57,20.5,0,0,5
ORD02826,3/30/2026,14:53:00,Monday,Bengaluru,V008,Pizza Junction,Grocery,DRV011,3.54,Clear,0,517.12,35.2,0,0,5
ORD02827,4/27/2026,18:14:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV035,6.89,Clear,0,781.54,43.5,0,0,4
ORD02828,4/26/2026,15:09:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV021,2.7,Clear,0,1192.79,26.4,0,0,4
ORD02829,2/23/2026,15:32:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV033,3.14,Rain,0,545.86,36,0,0,3
ORD02830,1/23/2026,15:12:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV056,1.13,Clear,0,1044.18,21.3,0,0,5
ORD02831,3/12/2026,16:57:00,Thursday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV033,6.86,Clear,0,653.84,37,0,0,3
ORD02832,2/13/2026,15:11:00,Friday,Bengaluru,V008,Pizza Junction,Grocery,DRV010,4.48,Clear,0,1355.08,35.3,0,0,5
ORD02833,6/21/2026,22:45:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV008,1.43,Clear,0,339.95,23.7,0,0,5
ORD02834,5/16/2026,22:12:00,Saturday,Hyderabad,V009,Sushi Central,Grocery,DRV044,2.61,Clear,0,1339.13,35.3,0,0,4
ORD02835,5/26/2026,14:50:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV049,1.34,Clear,0,264.11,12.4,0,0,4
ORD02836,2/2/2026,11:48:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV022,2.09,Clear,0,674.24,29.1,0,0,5
ORD02837,4/23/2026,13:46:00,Thursday,Delhi,V006,Tandoori Nights,Pharmacy,DRV035,0.45,Clear,1,363.09,13.2,0,0,4
ORD02838,3/11/2026,8:58:00,Wednesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV022,3.07,Clear,0,568.04,31.6,0,0,4
ORD02839,5/2/2026,21:40:00,Saturday,Hyderabad,V009,Sushi Central,Grocery,DRV018,5.87,Clear,1,527.29,39,0,0,4
ORD02840,6/9/2026,14:53:00,Tuesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV031,0.73,Rain,0,1107.78,19.8,0,0,3
ORD02841,3/26/2026,14:06:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV001,2.7,Heavy Traffic Event,0,379.49,23.5,0,0,5
ORD02842,3/6/2026,12:56:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV023,1.1,Clear,1,425.16,24.3,0,0,5
ORD02843,5/30/2026,15:01:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV007,6.22,Rain,0,1102.68,59.5,1,0,3
ORD02844,4/15/2026,17:58:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV038,3.64,Clear,0,612.25,31.2,0,0,3
ORD02845,1/25/2026,13:09:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV010,2.9,Clear,1,1091.42,31.4,0,0,4
ORD02846,3/21/2026,14:07:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV060,3.05,Clear,0,1001.82,26,0,0,4
ORD02847,5/8/2026,11:21:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV039,3.48,Clear,0,907.66,34.6,0,0,3
ORD02848,5/31/2026,14:49:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV003,0.9,Clear,0,868.61,21.1,0,0,4
ORD02849,6/23/2026,17:37:00,Tuesday,Mumbai,V012,Dosa Point,Food Delivery,DRV013,2.49,Rain,0,770.07,28.3,0,0,5
ORD02850,3/21/2026,22:57:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV059,2.73,Clear,0,531.72,24.2,0,0,4
ORD02851,5/17/2026,17:17:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV031,1.28,Clear,0,422.9,18,0,0,5
ORD02852,1/24/2026,12:02:00,Saturday,Chennai,V001,Spice Route Kitchen,Grocery,DRV060,1.43,Rain,1,673.95,29.5,0,0,3
ORD02853,6/6/2026,14:24:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV021,3.43,Rain,0,672.89,34.3,0,0,4
ORD02854,1/14/2026,9:10:00,Wednesday,Hyderabad,V009,Sushi Central,Grocery,DRV012,3.62,Heavy Traffic Event,0,1307.56,36.3,0,0,4
ORD02855,4/3/2026,14:28:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV026,2.54,Rain,0,777.88,27.3,0,0,5
ORD02856,6/3/2026,18:13:00,Wednesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV053,1.68,Heavy Traffic Event,0,896.81,26.7,0,0,3
ORD02857,1/19/2026,21:54:00,Monday,Mumbai,V007,Wok This Way,Grocery,DRV004,2.59,Clear,1,957.2,48,1,0,3
ORD02858,4/7/2026,22:15:00,Tuesday,Chennai,V002,Urban Tadka,Grocery,DRV058,3.27,Rain,0,383.03,27.5,0,0,5
ORD02859,3/10/2026,17:14:00,Tuesday,Chennai,V001,Spice Route Kitchen,Pharmacy,DRV018,3.36,Heavy Traffic Event,0,396.61,37.2,0,0,3
ORD02860,5/28/2026,17:49:00,Thursday,Mumbai,V012,Dosa Point,Food Delivery,DRV032,5.56,Rain,0,835.13,52.5,1,0,4
ORD02861,6/9/2026,14:27:00,Tuesday,Chennai,V002,Urban Tadka,Grocery,DRV055,4.99,Clear,0,899.17,35.6,0,0,5
ORD02862,5/17/2026,21:24:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV014,2.7,Clear,1,1209.38,35.5,0,0,4
ORD02863,3/31/2026,20:08:00,Tuesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV043,1.64,Clear,1,307.05,34.4,0,0,3
ORD02864,5/20/2026,22:05:00,Wednesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV012,1.41,Heavy Traffic Event,0,877.49,28,0,0,3
ORD02865,5/9/2026,18:31:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV052,0.8,Rain,0,533.09,20.2,0,0,5
ORD02866,5/20/2026,12:51:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV005,2.51,Clear,1,741.32,32.5,0,0,5
ORD02867,4/23/2026,20:49:00,Thursday,Chennai,V002,Urban Tadka,Grocery,DRV041,6.8,Heavy Traffic Event,1,510.31,73.5,1,0,3
ORD02868,1/28/2026,15:52:00,Wednesday,Bengaluru,V004,Curry Express,Grocery,DRV031,3.52,Clear,0,641.32,,0,1,
ORD02869,4/3/2026,13:46:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV039,3.55,Clear,1,1173.36,33.3,0,0,4
ORD02870,2/14/2026,19:24:00,Saturday,Chennai,V003,Bowl & Broth,Pharmacy,DRV046,1.13,Clear,1,370.53,14.9,0,0,5
ORD02871,6/5/2026,14:29:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV034,5.08,Clear,0,730.77,45.2,1,0,4
ORD02872,6/24/2026,22:04:00,Wednesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV058,5.46,Clear,0,1288.82,42.2,0,0,4
ORD02873,3/10/2026,13:43:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV030,1.03,Rain,1,461.58,22.2,0,0,5
ORD02874,2/5/2026,21:55:00,Thursday,Chennai,V002,Urban Tadka,Food Delivery,DRV002,2.22,Clear,1,799.38,20.9,0,0,5
ORD02875,5/5/2026,17:09:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV029,3.75,Clear,0,153.55,29.3,0,0,4
ORD02876,3/22/2026,12:48:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV014,1.55,Clear,1,181.62,23.9,0,0,4
ORD02877,4/22/2026,16:53:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV054,6.54,Clear,0,1142.99,43.6,0,0,4
ORD02878,3/20/2026,21:08:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV030,2.38,Clear,1,590.01,24.4,0,0,3
ORD02879,3/5/2026,15:19:00,Thursday,Bengaluru,V004,Curry Express,Food Delivery,DRV037,2.12,Rain,0,717.19,26.2,0,0,5
ORD02880,4/8/2026,13:35:00,Wednesday,Delhi,V005,Green Leaf Cafe,Pharmacy,DRV014,1.71,Rain,1,1203.17,26.9,0,0,3
ORD02881,3/23/2026,11:21:00,Monday,Chennai,V002,Urban Tadka,Food Delivery,DRV055,2.88,Rain,0,921.1,32.4,0,0,5
ORD02882,5/12/2026,12:45:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV053,2.07,Clear,1,1055.71,20.4,0,0,5
ORD02883,1/23/2026,14:03:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV021,4,Rain,0,638.19,45.2,1,0,4
ORD02884,4/15/2026,16:49:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV043,1.73,Rain,0,1214.29,13.7,0,0,4
ORD02885,3/17/2026,12:35:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV042,1.83,Clear,1,698.01,25.1,0,0,4
ORD02886,3/11/2026,12:40:00,Wednesday,Bengaluru,V008,Pizza Junction,Grocery,DRV050,1.69,Clear,1,357.29,21.4,0,0,5
